Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
30-Oct-84 09:00:00.000000, -8.116902179372, -0.93358042649706, -0.84967349805468, -0.35836794954567, 1.9837370342158, 9.8642810510339, 1.6190629033628
30-Oct-84 10:00:00.000000, -8.2404142663537, -0.92718385456686, -0.87877170649522, -0.37460659341573, 1.9870741891379, 9.862205324666, 1.7793314044271
30-Oct-84 11:00:00.000000, -8.4574745148222, -0.92050485345275, -0.98250097607095, -0.39073112848854, 1.9904102931954, 9.8601665836992, 1.9393358363863
30-Oct-84 12:00:00.000000, -8.37031910609, -0.91354545764317, -0.92240230669371, -0.40673664307453, 1.9937453446261, 9.8581664636013, 2.0990555942563
30-Oct-84 13:00:00.000000, -7.7267740756398, -0.90630778703749, -0.83836342522415, -0.4226182617389, 1.9970793416648, 9.8562065877518, 2.258470115804
30-Oct-84 14:00:00.000000, -7.6052934481321, -0.8987940462995, -0.94485360826086, -0.4383711467884, 2.0004122825487, 9.8542885669526, 2.4175588842
30-Oct-84 15:00:00.000000, -8.4569309614398, -0.89100652418898, -0.90903978779688, -0.45399049973834, 2.0037441655153, 9.8524139989358, 2.5763014306675
30-Oct-84 16:00:00.000000, -7.6897170875174, -0.88294759285984, -0.92887264930336, -0.46947156278417, 2.0070749888029, 9.8505844678749, 2.734677337106
30-Oct-84 17:00:00.000000, -8.1974824255786, -0.87461970713886, -0.79065601235037, -0.4848096202473, 2.0104047506491, 9.8488015439, 2.892666238726
30-Oct-84 18:00:00.000000, -8.4591389321532, -0.86602540378419, -0.91177387830098, -0.50000000000044, 2.013733449294, 9.8470667826271, 3.0502478266647
30-Oct-84 19:00:00.000000, -8.1160238611587, -0.85716730070216, -0.76883146468077, -0.51503807490998, 2.017061082976, 9.8453817246727, 3.2074018506012
30-Oct-84 20:00:00.000000, -8.4333765739265, -0.84804809615679, -0.87582496075985, -0.52991926423262, 2.020387649936, 9.8437478951918, 3.3641081213556
