Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
07-Sep-87 02:00:00.000000, -7.9515020570026, 0.99939082701912, 0.97659315674657, 0.034899496701891, -1.2870694483934, 6.7245637171739, -0.46389127177349
07-Sep-87 03:00:00.000000, -8.3762159970944, 0.99862953475464, 1.0875806620737, 0.052335956241741, -1.2835555379047, 6.7338897808425, -0.4611361731552
07-Sep-87 04:00:00.000000, -8.2245390018097, 0.99756405025995, 1.0540496828604, 0.069756473742331, -1.2800409486087, 6.7432112093054, -0.4583900429672
07-Sep-87 05:00:00.000000, -7.7216199982081, 0.99619469809195, 0.94439765532733, 0.087155742745274, -1.2765256823635, 6.752526231885, -0.45565287655216
07-Sep-87 06:00:00.000000, -8.2087937885471, 0.99452189536821, 0.95645841702033, 0.1045284632683, -1.2730097410275, 6.7618330800619, -0.45292466921778
07-Sep-87 07:00:00.000000, -8.0198468815162, 0.99254615164132, 1.036023275032, 0.1218693434052, -1.2694931264613, 6.7711299880071, -0.45020541623658
07-Sep-87 08:00:00.000000, -7.5736535480589, 0.99026806874165, 1.0614202425491, 0.13917310095953, -1.2659758405241, 6.7804151931291, -0.44749511284634
07-Sep-87 09:00:00.000000, -7.5696118004013, 0.98768834059503, 0.88881432439629, 0.15643446504091, -1.262457885076, 6.7896869366043, -0.44479375425038
07-Sep-87 10:00:00.000000, -8.4581204820229, 0.98480775301219, 0.93272557056752, 0.17364817766702, -1.2589392619769, 6.7989434639121, -0.44210133561771
07-Sep-87 11:00:00.000000, -7.9927828640178, 0.98162718344776, 0.90449191029613, 0.19080899537605, -1.2554199730894, 6.8081830253693, -0.43941785208314
07-Sep-87 12:00:00.000000, -8.0993429765102, 0.97814760073403, 0.99073607875936, 0.20791169081669, -1.2519000202722, 6.8174038766667, -0.43674329874765
07-Sep-87 13:00:00.000000, -8.4793194066637, 0.97437006478562, 1.0293063777419, 0.22495105434222, -1.2483794053888, 6.826604279392, -0.43407767067845
07-Sep-87 14:00:00.000000, -8.0708451227149, 0.97029572627611, 0.92028511425118, 0.24192189559921, -1.2448581303003, 6.8357825015661, -0.43142096290942
07-Sep-87 15:00:00.000000, -7.5583024192873, 0.96592582628934, 0.95448171441714, 0.2588190451015, -1.241336196869, 6.8449368181649, -0.4287731704411
07-Sep-87 16:00:00.000000, -8.094526873247, 0.96126169593878, 0.88056390057158, 0.27563735581541, -1.2378136069569, 6.8540655116482, -0.42613428824095
07-Sep-87 17:00:00.000000, -8.0337149391573, 0.95630475596263, 1.0470989699127, 0.29237170472406, -1.2342903624281, 6.86316687248, -0.42350431124365
07-Sep-87 18:00:00.000000, -8.0174773281987, 0.95105651629491, 0.96907032904456, 0.3090169943757, -1.2307664651452, 6.8722391996467, -0.42088323435123
