Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
11-Jul-75 03:00:00.000000, -7.7397250641322, 0.933580426497, 0.97400594089907, -0.35836794954583, -3.4811303602247, 4.3994136565934, 7.2506511894369
11-Jul-75 04:00:00.000000, -8.1934467473502, 0.93969262078551, 0.89138464105075, -0.34202014332676, -3.4837395160533, 4.4022537695044, 7.2362207179668
11-Jul-75 05:00:00.000000, -8.4746920815551, 0.94551857559934, 0.98053999660297, -0.3255681544571, -3.4863468295075, 4.4051304523402, 7.2215040811602
11-Jul-75 06:00:00.000000, -8.0365277782718, 0.95105651629499, 0.95123943759479, -0.30901699437545, -3.4889522992085, 4.4080420359997, 7.206502223425
11-Jul-75 07:00:00.000000, -8.1753730763101, 0.95630475596271, 1.0469911940979, -0.29237170472381, -3.491555923778, 4.4109868413141, 7.1912160996273
11-Jul-75 08:00:00.000000, -7.5824727905367, 0.96126169593835, 0.93546874101765, -0.2756373558169, -3.4941577018394, 4.413963179555, 7.1756466750269
11-Jul-75 09:00:00.000000, -8.1945686962896, 0.96592582628894, 0.87038085010873, -0.258819045103, -3.4967576320166, 4.416969352949, 7.1597949252131
11-Jul-75 10:00:00.000000, -8.1140129401414, 0.97029572627617, 1.0041714789515, -0.24192189559896, -3.4993557129352, 4.4200036551985, 7.1436618360383
11-Jul-75 11:00:00.000000, -8.2880316180121, 0.97437006478527, 0.94399743298846, -0.22495105434373, -3.50195194322, 4.4230643719987, 7.1272484035529
11-Jul-75 12:00:00.000000, -8.4283539647834, 0.97814760073371, 1.0236352871412, -0.20791169081821, -3.5045463214994, 4.4261497815612, 7.1105556339403
11-Jul-75 13:00:00.000000, -7.6431388236317, 0.98162718344746, 1.0550154652722, -0.19080899537758, -3.5071388464002, 4.4292581551406, 7.0935845434491
11-Jul-75 14:00:00.000000, -7.7549254732462, 0.98480775301192, 1.0589453222188, -0.17364817766855, -3.5097295165518, 4.4323877575587, 7.0763361583282
11-Jul-75 15:00:00.000000, -8.1299281910201, 0.98768834059507, 0.90892777841976, -0.15643446504065, -3.5123183305841, 4.4355368477357, 7.05881151476
11-Jul-75 16:00:00.000000, -7.8023972019099, 0.99026806874168, 0.97622494708992, -0.13917310095927, -3.5149052871283, 4.4387036792186, 7.041011658792
11-Jul-75 17:00:00.000000, -7.7453243021133, 0.99254615164135, 1.0842616784046, -0.12186934340494, -3.5174903848158, 4.4418865007159, 7.0229376462714
11-Jul-75 18:00:00.000000, -7.8066675138225, 0.99452189536823, 0.99751202202599, -0.10452846326804, -3.5200736222796, 4.445083556631, 7.0045905427767
11-Jul-75 19:00:00.000000, -7.8392947946392, 0.99619469809166, 1.0961718459502, -0.087155742748636, -3.5226549981542, 4.4482930875963, 6.9859714235504
11-Jul-75 20:00:00.000000, -7.7265892649193, 0.99756405025971, 1.034766675114, -0.069756473745697, -3.5252345110732, 4.4515133310116, 6.9670813734298
11-Jul-75 21:00:00.000000, -7.8250071561546, 0.99862953475456, 0.94600612602319, -0.052335956243295, -3.5278121596735, 4.4547425215787, 6.9479214867811
11-Jul-75 22:00:00.000000, -8.3130722696954, 0.99939082701913, 1.0993147805262, -0.034899496701628, -3.5303879425916, 4.4579788918412, 6.9284928674281
11-Jul-75 23:00:00.000000, -8.3096848534465, 0.9998476951564, 0.92073868301685, -0.017452406437005, -3.5329618584649, 4.4612206727227, 6.9087966285856
12-Jul-75 00:00:00.000000, -8.1293450075338, 1, 0.99914929005278, -3.1542197293198E-13, -3.5355339059326, 4.4644660940673, 6.8888338927902
12-Jul-75 01:00:00.000000, -8.3732699415988, 0.99984769515641, 1.0511761056214, 0.017452406436374, -3.5381040836344, 4.4677133851777, 6.8686057918296
12-Jul-75 02:00:00.000000, -8.3348747868253, 0.99939082701915, 0.9671305151901, 0.034899496700998, -3.5406723902112, 4.4709607753558, 6.8481134666742
12-Jul-75 03:00:00.000000, -8.3952211071249, 0.99862953475459, 0.94598378443284, 0.052335956242665, -3.5432388243044, 4.4742064944431, 6.8273580674082
12-Jul-75 04:00:00.000000, -8.4338631275733, 0.99756405025989, 1.0898920641086, 0.069756473743253, -3.5458033845574, 4.4774487733571, 6.8063407531583
12-Jul-75 05:00:00.000000, -8.3962873424852, 0.99619469809172, 1.0584369779278, 0.087155742748007, -3.5483660696126, 4.4806858446368, 6.7850626920239
12-Jul-75 06:00:00.000000, -7.6676720851882, 0.9945218953683, 0.98927878866724, 0.10452846326741, -3.5509268781164, 4.4839159429727, 6.7635250610078
12-Jul-75 07:00:00.000000, -7.5825914112304, 0.99254615164142, 0.99853229412868, 0.12186934340432, -3.5534858087135, 4.4871373057546, 6.741729045944
12-Jul-75 08:00:00.000000, -7.5964311412985, 0.99026806874177, 1.0246849259799, 0.13917310095865, -3.5560428600507, 4.4903481736022, 6.7196758414282
