Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
19-Oct-11 13:00:00.000000, -7.8972808636712, 0.087155742746372, 0.00072542493729785, 0.99619469809186, 2.2277344027411, 10.559799302105, 6.8945803353846
19-Oct-11 14:00:00.000000, -8.1015955356888, 0.06975647374343, 0.050799482961745, 0.99756405025987, 2.2244785617955, 10.556999911882, 6.925994399986
19-Oct-11 15:00:00.000000, -8.4807944991536, 0.052335956242842, 0.11158404210265, 0.99862953475458, 2.2212215444357, 10.554098056021, 6.957077018548
19-Oct-11 16:00:00.000000, -7.5728944419291, 0.034899496702993, 0.073279522001505, 0.99939082701908, 2.2179633523831, 10.551093628056, 6.9878262686173
19-Oct-11 17:00:00.000000, -7.7499185815686, 0.01745240643837, 0.099414917280251, 0.99984769515637, 2.2147039873619, 10.547986552414, 7.018240242125
19-Oct-11 18:00:00.000000, -7.7557323538958, 1.6810587050933E-12, 0.060488553701015, 1, 2.2114434510952, 10.544776784428, 7.0483170455162
19-Oct-11 19:00:00.000000, -7.5578082832777, -0.017452406435008, -0.0035114876569666, 0.99984769515643, 2.2081817453073, 10.541464310359, 7.0780547998767
19-Oct-11 20:00:00.000000, -7.9416504443817, -0.034899496699633, -0.0087034585698021, 0.9993908270192, 2.2049188717228, 10.538049147396, 7.10745164106
19-Oct-11 21:00:00.000000, -8.0282247138807, -0.052335956243117, -0.1205228197401, 0.99862953475456, 2.2016548320682, 10.534531343653, 7.1365057198155
19-Oct-11 22:00:00.000000, -8.18451968007, -0.069756473743706, -0.089267523692111, 0.99756405025985, 2.1983896280697, 10.530910978156, 7.1652152019134
19-Oct-11 23:00:00.000000, -8.0073274567292, -0.087155742746647, -0.038323587565164, 0.99619469809183, 2.1951232614525, 10.527188160816, 7.1935782682712
20-Oct-11 00:00:00.000000, -7.5345033034843, -0.10452846326967, -0.11247256115551, 0.99452189536806, 2.1918557339457, 10.523363032402, 7.2215931150786
20-Oct-11 01:00:00.000000, -7.7661171235452, -0.12186934340657, -0.14525944119389, 0.99254615164115, 2.1885870472767, 10.51943576449, 7.2492579539224
20-Oct-11 02:00:00.000000, -7.6918345592878, -0.1391731009609, -0.048179645633318, 0.99026806874145, 2.1853172031736, 10.515406559421, 7.27657101191
20-Oct-11 03:00:00.000000, -7.6736073438887, -0.15643446504047, -0.18533358163524, 0.9876883405951, 2.1820462033668, 10.511275650232, 7.3035305317943
20-Oct-11 04:00:00.000000, -7.8246926229096, -0.17364817766659, -0.1878258192717, 0.98480775301227, 2.1787740495856, 10.50704330059, 7.3301347720955
