Date/Time, Noisy Line, Cosinus, Noisy Cosinus, Sinus, Wide Sinus, Combined Sinuses, Fading Sinus
01-Sep-87 16:00:00.000000, -7.6673649680649, -0.61566147532545, -0.61889306486966, -0.78801075360688, -1.737406172471, 5.9999235763267, -0.89964846449354
01-Sep-87 17:00:00.000000, -8.1367836471818, -0.60181502315231, -0.57184750391653, -0.79863551004709, -1.7339961874411, 5.9997919758765, -0.89570395971751
01-Sep-87 18:00:00.000000, -7.7506735721839, -0.58778525229175, -0.57009816528969, -0.80901699437547, -1.7305852853875, 5.999742383154, -0.89176863831055
01-Sep-87 19:00:00.000000, -8.1711143784556, -0.5735764363508, -0.54978786745, -0.81915204428916, -1.7271734681149, 5.9997758504554, -0.88784250232179
01-Sep-87 20:00:00.000000, -8.4342705891162, -0.55919290347099, -0.60947263475129, -0.82903757255488, -1.7237607374272, 5.9998934050545, -0.8839255537309
01-Sep-87 21:00:00.000000, -8.0728485116609, -0.54463903501577, -0.57196211129716, -0.83867056794494, -1.7203470951287, 6.0000960488897, -0.88001779444801
01-Sep-87 22:00:00.000000, -8.4240685836058, -0.52991926423446, -0.57375906428673, -0.84804809615564, -1.7169325430257, 6.0003847582557, -0.87611922631406
01-Sep-87 23:00:00.000000, -7.5558520942255, -0.51503807491184, -0.49046072021406, -0.85716730070104, -1.7135170829236, 6.0007604835094, -0.87222985110134
02-Sep-87 00:00:00.000000, -8.2043304935584, -0.50000000000074, -0.49454219084984, -0.86602540378401, -1.7101007166285, 6.0012241487768, -0.86834967051344
02-Sep-87 01:00:00.000000, -8.0029471407193, -0.4848096202476, -0.41657531741382, -0.87461970713869, -1.7066834459472, 6.0017766516732, -0.86447868618585
02-Sep-87 02:00:00.000000, -7.8865383003776, -0.46947156278448, -0.37742537329376, -0.88294759285968, -1.703265272687, 6.0024188630264, -0.86061689968613
02-Sep-87 03:00:00.000000, -7.8415836586345, -0.45399049973866, -0.40288816103014, -0.89100652418882, -1.6998461986555, 6.0031516266149, -0.85676431251442
02-Sep-87 04:00:00.000000, -8.3854435542065, -0.43837114678871, -0.45434928154561, -0.89879404629935, -1.6964262256604, 6.0039757589065, -0.85292092610328
02-Sep-87 05:00:00.000000, -8.4463090309623, -0.42261826174087, -0.42873155490533, -0.90630778703657, -1.6930053555113, 6.0048920488098, -0.84908674181842
02-Sep-87 06:00:00.000000, -7.8125453783723, -0.40673664307652, -0.3281989824356, -0.91354545764228, -1.6895835900164, 6.0059012574361, -0.84526176095913
02-Sep-87 07:00:00.000000, -7.87525375298, -0.39073112848887, -0.38671319786944, -0.92050485345261, -1.6861609309864, 6.0070041178628, -0.84144598475788
02-Sep-87 08:00:00.000000, -8.1234696449821, -0.37460659341605, -0.27701407344843, -0.92718385456673, -1.6827373802307, 6.0082013349138, -0.83763941438149
02-Sep-87 09:00:00.000000, -8.3300727511896, -0.358367949546, -0.43319659307233, -0.93358042649693, -1.6793129395599, 6.0094935849412, -0.83384205093071
02-Sep-87 10:00:00.000000, -7.9236019656172, -0.34202014332693, -0.34225756925598, -0.93969262078545, -1.6758876107844, 6.0108815156204, -0.83005389544113
02-Sep-87 11:00:00.000000, -7.7552003731277, -0.32556815445899, -0.29714266540566, -0.94551857559869, -1.6724613957175, 6.0123657457496, -0.82627494888286
02-Sep-87 12:00:00.000000, -7.7525857855811, -0.30901699437735, -0.37462677133506, -0.95105651629437, -1.6690342961688, 6.0139468650664, -0.82250521216145
02-Sep-87 13:00:00.000000, -8.4944879361403, -0.29237170472399, -0.22770257856137, -0.95630475596265, -1.6656063139525, 6.01562543406, -0.8187446861177
02-Sep-87 14:00:00.000000, -8.0472478850499, -0.27563735581708, -0.18570536189023, -0.9612616959383, -1.6621774508808, 6.0174019838065, -0.81499337152824
02-Sep-87 15:00:00.000000, -8.0537675961637, -0.25881904510142, -0.20913472082307, -0.96592582628936, -1.6587477087671, 6.0192770158031, -0.8112512691058
02-Sep-87 16:00:00.000000, -8.0230509846113, -0.24192189559913, -0.15326484297572, -0.97029572627613, -1.6553170894247, 6.0212510018166, -0.80751837949929
02-Sep-87 17:00:00.000000, -7.9104068644393, -0.22495105434391, -0.30686891143481, -0.97437006478523, -1.6518855946689, 6.023324383736, -0.80379470329443
02-Sep-87 18:00:00.000000, -7.596483789895, -0.20791169081838, -0.25830979552628, -0.97814760073367, -1.6484532263141, 6.0254975734414, -0.80008024101372
02-Sep-87 19:00:00.000000, -7.6540775914463, -0.19080899537776, -0.28719446429118, -0.98162718344743, -1.6450199861747, 6.0277709526761, -0.79637499311711
02-Sep-87 20:00:00.000000, -7.831881197324, -0.17364817766694, -0.093725502148656, -0.98480775301221, -1.6415858760682, 6.0301448729278, -0.79267896000183
02-Sep-87 21:00:00.000000, -8.0124938103894, -0.15643446504083, -0.18531978018009, -0.98768834059504, -1.6381508978084, 6.0326196553266, -0.78899214200312
02-Sep-87 22:00:00.000000, -7.7076983196697, -0.13917310096125, -0.21672261363514, -0.9902680687414, -1.6347150532136, 6.0351955905392, -0.7853145393943
02-Sep-87 23:00:00.000000, -7.6243369225992, -0.12186934340693, -0.18810293633729, -0.9925461516411, -1.6312783441004, 6.0378729386859, -0.78164615238698
03-Sep-87 00:00:00.000000, -8.399784963997, -0.10452846327003, -0.19541039802778, -0.99452189536802, -1.6278407722861, 6.0406519292579, -0.77798698113172
03-Sep-87 01:00:00.000000, -8.2053111822835, -0.087155742747004, -0.051833128576708, -0.9961946980918, -1.6244023395882, 6.0435327610479, -0.7743370257178
03-Sep-87 02:00:00.000000, -7.955596803434, -0.069756473744063, -0.1618587848263, -0.99756405025983, -1.6209630478263, 6.0465156020871, -0.77069628617394
03-Sep-87 03:00:00.000000, -8.1812594843475, -0.052335956243475, -0.093972474139623, -0.99862953475455, -1.6175228988185, 6.0496005895966, -0.76706476246853
03-Sep-87 04:00:00.000000, -8.2885604401997, -0.034899496701809, -0.07004898079937, -0.99939082701912, -1.6140818943838, 6.0527878299431, -0.7634424545097
03-Sep-87 05:00:00.000000, -8.3848369591333, -0.017452406437185, 0.015385928512892, -0.99984769515639, -1.6106400363435, 6.0560773986043, -0.75982936214566
03-Sep-87 06:00:00.000000, -8.2260874508536, -4.9621759830496E-13, 0.012279088940105, -1, -1.6071973265157, 6.0594693401509, -0.75622548516529
